16	1689	2015	232	1/1/2017
16	1689	2016	592	1/1/2017
16	1689	2017	999999	28/4/2017
47	1689	2015	62	1/1/2017
47	1689	2016	443	1/1/2017
48	1689	2015	252	1/1/2017
48	1689	2016	408	1/1/2017
48	1689	2017	999999	28/4/2017
81	1689	2016	356	1/1/2017
81	1689	2017	999999	28/4/2017
37	1690	2016	835	1/1/2017
37	1690	2017	999999	28/4/2017
42	1690	2015	5	1/1/2017
42	1690	2016	307	1/1/2017
42	1690	2017	999999	28/4/2017
51	1690	2016	500971	1/1/2017
51	1690	2017	999999	28/4/2017
16	1691	2015	11902	1/1/2017
16	1691	2016	608276	1/1/2017
16	1691	2017	999999	28/4/2017
47	1691	2015	952	1/1/2017
47	1691	2016	1995	1/1/2017
47	1691	2017	999999	28/4/2017
51	1691	2015	4010	1/1/2017
51	1691	2016	607195	1/1/2017
51	1691	2017	999999	28/4/2017
52	1691	2015	2666	1/1/2017
52	1691	2016	603595	1/1/2017
52	1691	2017	999999	28/4/2017
47	1692	2015	1	1/1/2017
47	1692	2016	404	1/1/2017
47	1692	2017	999999	28/4/2017
47	1693	2016	63	1/1/2017
47	1693	2017	999999	28/4/2017
48	1693	2016	288	1/1/2017
48	1693	2017	999999	28/4/2017
64	1693	2015	702	1/1/2017
64	1693	2016	1896	1/1/2017
64	1693	2017	999999	28/4/2017
11	1694	2015	374	1/1/2017
11	1694	2016	1002	1/1/2017
11	1694	2017	999999	28/4/2017
16	1694	2015	36	1/1/2017
16	1694	2016	1555	1/1/2017
16	1694	2017	999999	28/4/2017
33	1694	2015	317	1/1/2017
33	1694	2016	554	1/1/2017
33	1694	2017	999999	28/4/2017
40	1694	2015	1	1/1/2017
40	1694	2016	13899	1/1/2017
40	1694	2017	999999	28/4/2017
47	1695	2016	900030	1/1/2017
47	1695	2017	999999	28/4/2017
65	1695	2015	900010	1/1/2017
65	1695	2016	991674	1/1/2017
65	1695	2017	999999	28/4/2017
34	1696	2015	224	1/1/2017
34	1696	2016	331	1/1/2017
34	1696	2017	999999	28/4/2017
82	1696	2015	323	1/1/2017
82	1696	2016	603	1/1/2017
82	1696	2017	999999	28/4/2017
16	1697	2015	893	1/1/2017
16	1697	2016	1910	1/1/2017
20	1697	2015	156	1/1/2017
20	1697	2016	349	1/1/2017
47	1697	2015	751	1/1/2017
47	1697	2016	2480	1/1/2017
51	1697	2015	7461	1/1/2017
51	1697	2016	6875	1/1/2017
16	1698	2015	999586	1/1/2017
16	1698	2016	950500	1/1/2017
16	1698	2017	999999	28/4/2017
24	1698	2015	999536	1/1/2017
24	1698	2016	90165	1/1/2017
43	1698	2015	92027	1/1/2017
43	1698	2016	92032	1/1/2017
43	1698	2017	999999	28/4/2017
51	1698	2015	999625	1/1/2017
51	1698	2016	910210	1/1/2017
51	1698	2017	999999	28/4/2017
17	1699	2015	5127	1/1/2017
17	1699	2016	11660	1/1/2017
17	1699	2017	999999	28/4/2017
24	1699	2015	100034	1/1/2017
24	1699	2016	207196	1/1/2017
24	1699	2017	999999	28/4/2017
47	1699	2015	671	1/1/2017
47	1699	2016	2929	1/1/2017
47	1699	2017	999999	28/4/2017
52	1699	2015	45	1/1/2017
52	1699	2016	200137	1/1/2017
52	1699	2017	999999	28/4/2017
16	1700	2016	259	1/1/2017
16	1700	2017	999999	28/4/2017
24	1700	2015	21923	1/1/2017
24	1700	2016	28653	1/1/2017
24	1700	2017	999999	28/4/2017
80	1700	2015	21426	1/1/2017
80	1700	2016	28020	1/1/2017
80	1700	2017	999999	28/4/2017
81	1700	2015	861	1/1/2017
81	1700	2016	1842	1/1/2017
81	1700	2017	999999	28/4/2017
34	1701	2015	75	1/1/2017
34	1701	2016	141	1/1/2017
34	1701	2017	999999	28/4/2017
82	1701	2015	1189	1/1/2017
82	1701	2016	341	1/1/2017
7	1702	2015	1995	1/1/2017
7	1702	2016	5081	1/1/2017
7	1702	2017	999999	28/4/2017
11	1703	2017	999999	28/4/2017
16	1703	2015	624	1/1/2017
16	1703	2016	1606	1/1/2017
16	1703	2017	999999	28/4/2017
23	1703	2015	12874	1/1/2017
23	1703	2016	31003	1/1/2017
23	1703	2017	999999	28/4/2017
40	1703	2015	7592	1/1/2017
40	1703	2016	13062	1/1/2017
40	1703	2017	999999	28/4/2017
23	1704	2016	845	1/1/2017
23	1704	2017	999999	28/4/2017
24	1704	2016	78	1/1/2017
24	1704	2017	999999	28/4/2017
24	1705	2015	100217	1/1/2017
24	1705	2016	500001	1/1/2017
24	1705	2017	999999	28/4/2017
43	1705	2015	652	1/1/2017
43	1705	2016	5129	1/1/2017
43	1705	2017	999999	28/4/2017
47	1705	2015	3130	1/1/2017
47	1705	2016	110938	1/1/2017
47	1705	2017	999999	28/4/2017
80	1705	2015	35426	1/1/2017
80	1705	2016	600010	1/1/2017
80	1705	2017	999999	28/4/2017
43	1706	2015	475	1/1/2017
43	1706	2016	5340	1/1/2017
43	1706	2017	999999	28/4/2017
47	1706	2015	1862	1/1/2017
47	1706	2016	25140	1/1/2017
47	1706	2017	999999	28/4/2017
16	1707	2017	999999	28/4/2017
43	1707	2015	9	1/1/2017
43	1707	2016	70	1/1/2017
43	1707	2017	999999	28/4/2017
43	1708	2015	72	1/1/2017
43	1708	2016	496	1/1/2017
43	1708	2017	999999	28/4/2017
23	1709	2016	19076	1/1/2017
23	1709	2017	999999	28/4/2017
43	1710	2016	4791	1/1/2017
43	1710	2017	999999	28/4/2017
80	1710	2016	213	1/1/2017
80	1710	2017	999999	28/4/2017
81	1710	2016	4586	1/1/2017
81	1710	2017	999999	28/4/2017
23	1711	2016	2586	1/1/2017
23	1711	2017	999999	28/4/2017
24	1712	2016	4	1/1/2017
80	1712	2016	5128	1/1/2017
80	1712	2017	999999	28/4/2017
20	1713	2016	228	1/1/2017
20	1713	2017	999999	28/4/2017
24	1713	2016	1898	1/1/2017
24	1713	2017	999999	28/4/2017
47	1713	2016	539	1/1/2017
47	1713	2017	999999	28/4/2017
80	1713	2016	55	1/1/2017
80	1713	2017	999999	28/4/2017
20	1714	2016	10993	1/1/2017
20	1714	2017	999999	28/4/2017
24	1714	2017	999999	28/4/2017
47	1714	2016	111742	1/1/2017
47	1714	2017	999999	28/4/2017
65	1714	2016	2792	1/1/2017
65	1714	2017	999999	28/4/2017
24	1715	2016	2209	1/1/2017
24	1715	2017	999999	28/4/2017
80	1715	2016	131	1/1/2017
80	1715	2017	999999	28/4/2017
38	1716	2016	61	1/1/2017
38	1716	2017	999999	28/4/2017
42	1716	2016	77	1/1/2017
42	1716	2017	999999	28/4/2017
81	1716	2016	281	1/1/2017
81	1716	2017	999999	28/4/2017
16	1717	2016	33	1/1/2017
16	1717	2017	999999	28/4/2017
20	1717	2016	567	1/1/2017
20	1717	2017	999999	28/4/2017
24	1717	2016	336336	1/1/2017
24	1717	2017	999999	28/4/2017
80	1717	2016	607	1/1/2017
80	1717	2017	999999	28/4/2017
43	1730	2017	999999	28/4/2017
16	1731	2017	999999	28/4/2017
18	1731	2017	999999	28/4/2017
48	1731	2017	999999	28/4/2017
64	1733	2017	999999	28/4/2017
16	1734	2017	999999	28/4/2017
24	1734	2017	999999	28/4/2017
7	1735	2017	999999	28/4/2017
43	1740	2017	999999	28/4/2017
24	1741	2016	20	1/1/2017
24	1741	2017	999999	28/4/2017
52	1741	2016	42	1/1/2017
52	1741	2017	999999	28/4/2017
80	1741	2016	137	1/1/2017
80	1741	2017	999999	28/4/2017
16	1742	2016	268	1/1/2017
16	1742	2017	999999	28/4/2017
24	1742	2016	551	1/1/2017
24	1742	2017	999999	28/4/2017
47	1742	2016	417	1/1/2017
47	1742	2017	999999	28/4/2017
16	1743	2017	999999	28/4/2017
24	1743	2017	999999	28/4/2017
47	1743	2017	999999	28/4/2017
24	1744	2017	999999	28/4/2017
80	1744	2017	999999	28/4/2017
2	1746	2017	999999	28/4/2017
12	3003	2007	43	1/1/2017
12	3003	2008	15	1/1/2017
12	3003	2009	48	1/1/2017
12	3003	2010	9	1/1/2017
12	3003	2012	254	1/1/2017
12	3003	2013	873	1/1/2017
12	3003	2014	994	1/1/2017
12	3003	2015	1132	1/1/2017
12	3003	2016	1192	1/1/2017
12	3003	2017	999999	28/4/2017
16	3003	2007	7474	1/1/2017
16	3003	2008	6909	1/1/2017
16	3003	2009	4532	1/1/2017
16	3003	2010	6146	1/1/2017
16	3003	2011	11101	1/1/2017
16	3003	2012	23	1/1/2017
16	3003	2013	183	1/1/2017
16	3003	2014	125	1/1/2017
16	3003	2015	125	1/1/2017
16	3003	2016	132	1/1/2017
16	3003	2017	999999	28/4/2017
24	3003	2007	27811	1/1/2017
24	3003	2008	20426	1/1/2017
24	3003	2009	20147	1/1/2017
24	3003	2010	19964	1/1/2017
24	3003	2011	4339	1/1/2017
24	3003	2013	166	1/1/2017
24	3003	2014	117	1/1/2017
24	3003	2015	717	1/1/2017
24	3003	2016	3945	1/1/2017
24	3003	2017	999999	28/4/2017
52	3003	2007	4034	1/1/2017
52	3003	2008	8611	1/1/2017
52	3003	2009	3080	1/1/2017
52	3003	2010	3013	1/1/2017
52	3003	2011	1786	1/1/2017
52	3003	2013	426	1/1/2017
52	3003	2014	5865	1/1/2017
52	3003	2015	5407	1/1/2017
52	3003	2016	5899	1/1/2017
52	3003	2017	999999	28/4/2017
42	3005	2008	2	1/1/2017
81	3005	2009	8	1/1/2017
16	3006	2007	805	1/1/2017
16	3006	2008	1060	1/1/2017
16	3006	2009	1197	1/1/2017
16	3006	2010	100008	1/1/2017
16	3006	2011	1214	1/1/2017
16	3006	2012	951	1/1/2017
16	3006	2013	1182	1/1/2017
16	3006	2014	895	1/1/2017
16	3006	2015	667	1/1/2017
16	3006	2016	791	1/1/2017
16	3006	2017	999999	28/4/2017
24	3006	2007	3564	1/1/2017
24	3006	2008	1588	1/1/2017
24	3006	2009	900002	1/1/2017
24	3006	2010	777	1/1/2017
24	3006	2011	100023	1/1/2017
24	3006	2012	1235	1/1/2017
24	3006	2013	739	1/1/2017
24	3006	2014	718	1/1/2017
24	3006	2015	1022	1/1/2017
24	3006	2016	1261	1/1/2017
24	3006	2017	999999	28/4/2017
43	3006	2007	2288	1/1/2017
43	3006	2008	2501	1/1/2017
43	3006	2009	1948	1/1/2017
43	3006	2010	948	1/1/2017
43	3006	2011	1042	1/1/2017
43	3006	2012	804	1/1/2017
43	3006	2013	701	1/1/2017
43	3006	2014	724	1/1/2017
43	3006	2015	767	1/1/2017
43	3006	2016	1141	1/1/2017
43	3006	2017	999999	28/4/2017
47	3006	2007	1763	1/1/2017
47	3006	2008	2008	1/1/2017
47	3006	2009	1877	1/1/2017
47	3006	2010	2001	1/1/2017
47	3006	2011	3011	1/1/2017
47	3006	2012	2856	1/1/2017
47	3006	2013	3096	1/1/2017
47	3006	2014	3272	1/1/2017
47	3006	2015	3302	1/1/2017
47	3006	2016	3558	1/1/2017
47	3006	2017	999999	28/4/2017
17	3008	2007	72	1/1/2017
17	3008	2008	72	1/1/2017
17	3008	2009	75	1/1/2017
17	3008	2010	382	1/1/2017
17	3008	2011	71	1/1/2017
17	3008	2012	74	1/1/2017
17	3008	2013	72	1/1/2017
17	3008	2014	72	1/1/2017
17	3008	2015	79	1/1/2017
17	3008	2016	75	1/1/2017
17	3008	2017	999999	28/4/2017
38	3008	2007	217	1/1/2017
38	3008	2008	187	1/1/2017
38	3008	2009	142	1/1/2017
38	3008	2010	1	1/1/2017
38	3008	2011	2	1/1/2017
38	3008	2014	3	1/1/2017
38	3008	2015	38	1/1/2017
38	3008	2016	49	1/1/2017
38	3008	2017	999999	28/4/2017
16	3009	2007	3833	1/1/2017
16	3009	2008	3993	1/1/2017
16	3009	2009	4330	1/1/2017
16	3009	2010	5104	1/1/2017
16	3009	2011	4101	1/1/2017
16	3009	2012	8974	1/1/2017
16	3009	2013	5408	1/1/2017
16	3009	2014	5858	1/1/2017
16	3009	2015	9382	1/1/2017
16	3009	2016	7716	1/1/2017
16	3009	2017	999999	28/4/2017
24	3009	2007	24369	1/1/2017
24	3009	2008	503024	1/1/2017
24	3009	2009	412893	1/1/2017
24	3009	2010	17406	1/1/2017
24	3009	2011	51363	1/1/2017
24	3009	2012	919347	1/1/2017
24	3009	2013	600335	1/1/2017
24	3009	2014	31639	1/1/2017
24	3009	2015	32363	1/1/2017
24	3009	2016	27153	1/1/2017
24	3009	2017	999999	28/4/2017
48	3009	2007	8335	1/1/2017
48	3009	2008	6733	1/1/2017
48	3009	2009	4944	1/1/2017
48	3009	2010	4928	1/1/2017
48	3009	2011	107292	1/1/2017
48	3009	2012	9755	1/1/2017
48	3009	2013	11130	1/1/2017
48	3009	2014	101058	1/1/2017
48	3009	2015	100484	1/1/2017
48	3009	2016	18902	1/1/2017
48	3009	2017	999999	28/4/2017
51	3009	2014	7	1/1/2017
51	3009	2015	1	1/1/2017
51	3009	2016	4	1/1/2017
51	3009	2017	999999	28/4/2017
16	3010	2007	3515	1/1/2017
16	3010	2008	2621	1/1/2017
16	3010	2009	2203	1/1/2017
16	3010	2010	3172	1/1/2017
16	3010	2011	234568	1/1/2017
16	3010	2012	4141	1/1/2017
16	3010	2013	3895	1/1/2017
16	3010	2014	4360	1/1/2017
16	3010	2015	4339	1/1/2017
16	3010	2016	90159	1/1/2017
16	3010	2017	999999	28/4/2017
24	3010	2007	8425	1/1/2017
24	3010	2008	7500	1/1/2017
24	3010	2009	90999	1/1/2017
24	3010	2010	2114	1/1/2017
24	3010	2011	7056	1/1/2017
24	3010	2012	3384	1/1/2017
24	3010	2013	3601	1/1/2017
24	3010	2014	8986	1/1/2017
24	3010	2015	3855	1/1/2017
24	3010	2016	6074	1/1/2017
24	3010	2017	999999	28/4/2017
47	3010	2007	7355	1/1/2017
47	3010	2008	9176	1/1/2017
47	3010	2009	3548	1/1/2017
47	3010	2010	11125	1/1/2017
47	3010	2011	4000	1/1/2017
47	3010	2012	2988	1/1/2017
47	3010	2013	1894	1/1/2017
47	3010	2014	2340	1/1/2017
47	3010	2015	2689	1/1/2017
47	3010	2016	3209	1/1/2017
47	3010	2017	999999	28/4/2017
64	3010	2007	23046	1/1/2017
64	3010	2008	5122	1/1/2017
64	3010	2009	9243	1/1/2017
64	3010	2010	100935	1/1/2017
64	3010	2011	11225	1/1/2017
64	3010	2012	4089	1/1/2017
64	3010	2013	4656	1/1/2017
64	3010	2014	7459	1/1/2017
64	3010	2015	103977	1/1/2017
64	3010	2016	6410	1/1/2017
64	3010	2017	999999	28/4/2017
16	3012	2007	4001	1/1/2017
16	3012	2008	4353	1/1/2017
16	3012	2009	2370	1/1/2017
16	3012	2010	4803	1/1/2017
16	3012	2011	9379	1/1/2017
16	3012	2012	4710	1/1/2017
16	3012	2013	4620	1/1/2017
16	3012	2014	4919	1/1/2017
16	3012	2015	5860	1/1/2017
16	3012	2016	3678	1/1/2017
16	3012	2017	999999	28/4/2017
20	3012	2007	186	1/1/2017
20	3012	2008	148	1/1/2017
20	3012	2009	27	1/1/2017
47	3012	2007	1909	1/1/2017
47	3012	2008	2016	1/1/2017
47	3012	2009	1006	1/1/2017
47	3012	2010	1054	1/1/2017
51	3012	2014	111	1/1/2017
51	3012	2015	1072	1/1/2017
51	3012	2016	1067	1/1/2017
51	3012	2017	999999	28/4/2017
80	3012	2007	594	1/1/2017
80	3012	2008	27496	1/1/2017
80	3012	2009	234	1/1/2017
80	3012	2010	219	1/1/2017
80	3012	2011	1000	1/1/2017
16	3013	2007	3130	1/1/2017
16	3013	2008	3729	1/1/2017
16	3013	2009	11064	1/1/2017
16	3013	2010	3059	1/1/2017
16	3013	2011	991	1/1/2017
16	3013	2012	576	1/1/2017
16	3013	2013	30	1/1/2017
16	3013	2014	37	1/1/2017
24	3013	2007	8441	1/1/2017
24	3013	2008	900001	1/1/2017
24	3013	2009	16037	1/1/2017
24	3013	2010	7595	1/1/2017
24	3013	2012	10341	1/1/2017
24	3013	2014	3226	1/1/2017
24	3013	2015	13	1/1/2017
24	3013	2016	167	1/1/2017
24	3013	2017	999999	28/4/2017
48	3013	2007	20344	1/1/2017
48	3013	2008	25565	1/1/2017
48	3013	2009	38134	1/1/2017
48	3013	2010	21848	1/1/2017
48	3013	2011	10477	1/1/2017
48	3013	2012	905947	1/1/2017
48	3013	2013	49931	1/1/2017
48	3013	2014	11842	1/1/2017
48	3013	2015	16978	1/1/2017
48	3013	2016	260	1/1/2017
48	3013	2017	999999	28/4/2017
73	3013	2007	13372	1/1/2017
73	3013	2008	7284	1/1/2017
73	3013	2009	877777	1/1/2017
73	3013	2010	8005	1/1/2017
73	3013	2011	5031	1/1/2017
73	3013	2012	116	1/1/2017
73	3013	2013	2319	1/1/2017
73	3013	2014	5730	1/1/2017
73	3013	2016	548	1/1/2017
73	3013	2017	999999	28/4/2017
20	3014	2007	862	1/1/2017
20	3014	2008	682	1/1/2017
20	3014	2009	1083	1/1/2017
20	3014	2010	1411	1/1/2017
20	3014	2011	656	1/1/2017
20	3014	2012	456	1/1/2017
20	3014	2013	339	1/1/2017
20	3014	2014	366	1/1/2017
20	3014	2015	331	1/1/2017
20	3014	2016	338	1/1/2017
20	3014	2017	999999	28/4/2017
24	3014	2007	12363	1/1/2017
24	3014	2008	312222	1/1/2017
24	3014	2009	625	1/1/2017
24	3014	2010	2459	1/1/2017
24	3014	2011	605	1/1/2017
24	3014	2012	5899	1/1/2017
24	3014	2013	7828	1/1/2017
24	3014	2014	1514	1/1/2017
24	3014	2015	651	1/1/2017
24	3014	2016	417	1/1/2017
24	3014	2017	999999	28/4/2017
47	3014	2007	1367	1/1/2017
47	3014	2008	1401	1/1/2017
47	3014	2009	1933	1/1/2017
47	3014	2010	1918	1/1/2017
47	3014	2011	1133	1/1/2017
47	3014	2012	6656	1/1/2017
47	3014	2013	8886	1/1/2017
47	3014	2014	1128	1/1/2017
47	3014	2015	1885	1/1/2017
47	3014	2016	1469	1/1/2017
47	3014	2017	999999	28/4/2017
53	3014	2007	1	1/1/2017
53	3014	2008	2282	1/1/2017
53	3014	2009	1587	1/1/2017
53	3014	2010	2143	1/1/2017
53	3014	2011	100001	1/1/2017
53	3014	2012	2907	1/1/2017
53	3014	2013	7800	1/1/2017
53	3014	2014	2424	1/1/2017
53	3014	2015	2469	1/1/2017
53	3014	2016	2830	1/1/2017
53	3014	2017	999999	28/4/2017
16	3015	2007	1343	1/1/2017
16	3015	2008	51	1/1/2017
16	3015	2014	627	1/1/2017
16	3015	2015	156	1/1/2017
20	3015	2007	701	1/1/2017
20	3015	2008	177	1/1/2017
20	3015	2014	11	1/1/2017
20	3015	2015	119	1/1/2017
43	3015	2007	475	1/1/2017
43	3015	2008	7	1/1/2017
47	3015	2007	2632	1/1/2017
47	3015	2008	805	1/1/2017
47	3015	2014	54	1/1/2017
47	3015	2015	147	1/1/2017
24	3016	2007	379	1/1/2017
24	3016	2008	411	1/1/2017
24	3016	2009	345	1/1/2017
24	3016	2010	430	1/1/2017
24	3016	2011	368	1/1/2017
24	3016	2012	150	1/1/2017
24	3016	2013	324	1/1/2017
24	3016	2014	312	1/1/2017
24	3016	2015	202	1/1/2017
24	3016	2016	117	1/1/2017
24	3016	2017	999999	28/4/2017
52	3016	2007	75	1/1/2017
52	3016	2008	95	1/1/2017
52	3016	2009	98	1/1/2017
52	3016	2010	116	1/1/2017
52	3016	2011	231	1/1/2017
52	3016	2012	1620	1/1/2017
52	3016	2013	534	1/1/2017
52	3016	2014	412	1/1/2017
52	3016	2015	332	1/1/2017
52	3016	2016	472	1/1/2017
52	3016	2017	999999	28/4/2017
80	3016	2007	600	1/1/2017
80	3016	2008	134	1/1/2017
80	3016	2009	302	1/1/2017
80	3016	2010	161	1/1/2017
80	3016	2011	173	1/1/2017
80	3016	2012	198	1/1/2017
80	3016	2013	420	1/1/2017
80	3016	2014	114	1/1/2017
80	3016	2015	147	1/1/2017
80	3016	2016	190	1/1/2017
80	3016	2017	999999	28/4/2017
16	3018	2012	233	1/1/2017
16	3018	2013	807	1/1/2017
16	3018	2014	1056	1/1/2017
16	3018	2015	5006	1/1/2017
24	3018	2007	336	1/1/2017
24	3018	2008	404	1/1/2017
24	3018	2009	986	1/1/2017
24	3018	2010	46	1/1/2017
24	3018	2012	19	1/1/2017
24	3018	2013	28	1/1/2017
24	3018	2014	3	1/1/2017
24	3018	2015	8	1/1/2017
24	3018	2016	16	1/1/2017
47	3018	2007	1422	1/1/2017
47	3018	2008	1342	1/1/2017
47	3018	2009	1662	1/1/2017
47	3018	2010	1146	1/1/2017
47	3018	2011	1242	1/1/2017
47	3018	2012	1027	1/1/2017
47	3018	2013	668	1/1/2017
47	3018	2014	697	1/1/2017
47	3018	2015	846	1/1/2017
47	3018	2016	857	1/1/2017
47	3018	2017	999999	28/4/2017
48	3018	2008	593	1/1/2017
48	3018	2009	1121	1/1/2017
48	3018	2010	1053	1/1/2017
48	3018	2011	1292	1/1/2017
48	3018	2012	1175	1/1/2017
48	3018	2013	1367	1/1/2017
48	3018	2014	1401	1/1/2017
48	3018	2015	386	1/1/2017
52	3018	2007	3185	1/1/2017
52	3018	2008	2872	1/1/2017
52	3018	2009	2786	1/1/2017
52	3018	2010	2236	1/1/2017
52	3018	2011	1416	1/1/2017
52	3018	2012	597	1/1/2017
64	3018	2008	1870	1/1/2017
64	3018	2009	936	1/1/2017
64	3018	2010	931	1/1/2017
64	3018	2011	100004	1/1/2017
19	3019	2012	55	1/1/2017
19	3019	2013	126	1/1/2017
19	3019	2014	132	1/1/2017
19	3019	2015	123	1/1/2017
19	3019	2016	185	1/1/2017
19	3019	2017	999999	28/4/2017
28	3019	2011	14	1/1/2017
28	3019	2012	70	1/1/2017
28	3019	2013	12	1/1/2017
28	3019	2014	28	1/1/2017
28	3019	2015	63	1/1/2017
28	3019	2016	67	1/1/2017
28	3019	2017	999999	28/4/2017
37	3019	2013	129	1/1/2017
37	3019	2014	96	1/1/2017
37	3019	2015	79	1/1/2017
37	3019	2016	1000	1/1/2017
37	3019	2017	999999	28/4/2017
43	3019	2007	260	1/1/2017
43	3019	2008	244	1/1/2017
43	3019	2009	623	1/1/2017
43	3019	2010	1980	1/1/2017
43	3019	2011	1507	1/1/2017
43	3019	2012	257	1/1/2017
43	3019	2013	229	1/1/2017
43	3019	2014	309	1/1/2017
43	3019	2015	328	1/1/2017
43	3019	2016	1019	1/1/2017
43	3019	2017	999999	28/4/2017
47	3019	2016	8	1/1/2017
53	3019	2007	2464	1/1/2017
53	3019	2008	2248	1/1/2017
53	3019	2009	1802	1/1/2017
53	3019	2010	2155	1/1/2017
53	3019	2011	2371	1/1/2017
53	3019	2012	2251	1/1/2017
53	3019	2013	2237	1/1/2017
53	3019	2014	2441	1/1/2017
53	3019	2015	551326	1/1/2017
53	3019	2016	2452	1/1/2017
53	3019	2017	999999	28/4/2017
16	3020	2014	675	1/1/2017
16	3020	2015	2458	1/1/2017
16	3020	2016	4194	1/1/2017
16	3020	2017	999999	28/4/2017
42	3020	2016	11	1/1/2017
42	3020	2017	999999	28/4/2017
43	3020	2007	4207	1/1/2017
43	3020	2008	4158	1/1/2017
43	3020	2009	4478	1/1/2017
43	3020	2010	5858	1/1/2017
43	3020	2011	6235	1/1/2017
43	3020	2012	9404	1/1/2017
43	3020	2013	5998	1/1/2017
43	3020	2014	6581	1/1/2017
43	3020	2015	8083	1/1/2017
43	3020	2016	8663	1/1/2017
43	3020	2017	999999	28/4/2017
47	3020	2007	1812	1/1/2017
47	3020	2008	193	1/1/2017
47	3020	2009	10821	1/1/2017
47	3020	2010	34	1/1/2017
47	3020	2011	8832	1/1/2017
47	3020	2012	44	1/1/2017
47	3020	2013	54	1/1/2017
47	3020	2014	122	1/1/2017
47	3020	2015	125	1/1/2017
47	3020	2016	133	1/1/2017
47	3020	2017	999999	28/4/2017
19	3021	2007	15047	1/1/2017
19	3021	2008	16060	1/1/2017
19	3021	2009	15473	1/1/2017
19	3021	2010	15396	1/1/2017
19	3021	2011	17244	1/1/2017
19	3021	2012	16749	1/1/2017
19	3021	2013	17410	1/1/2017
19	3021	2014	18516	1/1/2017
19	3021	2015	20528	1/1/2017
19	3021	2016	20383	1/1/2017
19	3021	2017	999999	28/4/2017
24	3021	2007	15508	1/1/2017
24	3021	2008	12706	1/1/2017
24	3021	2009	13001	1/1/2017
24	3021	2010	10598	1/1/2017
24	3021	2011	14298	1/1/2017
24	3021	2012	18291	1/1/2017
24	3021	2013	18425	1/1/2017
24	3021	2014	22013	1/1/2017
24	3021	2015	20655	1/1/2017
24	3021	2016	24357	1/1/2017
24	3021	2017	999999	28/4/2017
47	3021	2007	5151	1/1/2017
47	3021	2008	207	1/1/2017
47	3021	2009	151	1/1/2017
47	3021	2010	169	1/1/2017
47	3021	2011	1493	1/1/2017
47	3021	2012	284	1/1/2017
47	3021	2013	399	1/1/2017
47	3021	2014	391	1/1/2017
47	3021	2015	329	1/1/2017
47	3021	2016	64	1/1/2017
80	3021	2007	88888	1/1/2017
80	3021	2008	17341	1/1/2017
80	3021	2009	16057	1/1/2017
80	3021	2010	16059	1/1/2017
80	3021	2011	35557	1/1/2017
80	3021	2012	18067	1/1/2017
80	3021	2013	19043	1/1/2017
80	3021	2014	19243	1/1/2017
80	3021	2015	21514	1/1/2017
80	3021	2016	24796	1/1/2017
80	3021	2017	999999	28/4/2017
16	3024	2012	1040	1/1/2017
16	3024	2013	2740	1/1/2017
16	3024	2014	2220	1/1/2017
16	3024	2015	230	1/1/2017
24	3024	2007	1602	1/1/2017
24	3024	2008	2049	1/1/2017
24	3024	2009	8250	1/1/2017
24	3024	2010	19980	1/1/2017
24	3024	2011	101972	1/1/2017
24	3024	2012	121100	1/1/2017
24	3024	2013	55150	1/1/2017
24	3024	2014	38220	1/1/2017
24	3024	2015	6730	1/1/2017
24	3024	2016	1070	1/1/2017
24	3024	2017	999999	28/4/2017
43	3024	2009	2	1/1/2017
43	3024	2010	386	1/1/2017
43	3024	2011	4660	1/1/2017
43	3024	2012	5790	1/1/2017
43	3024	2013	6450	1/1/2017
43	3024	2014	7080	1/1/2017
43	3024	2015	1750	1/1/2017
43	3024	2016	340	1/1/2017
47	3024	2007	730	1/1/2017
47	3024	2008	790	1/1/2017
47	3024	2009	7940	1/1/2017
47	3024	2010	23860	1/1/2017
47	3024	2011	313360	1/1/2017
47	3024	2012	32660	1/1/2017
47	3024	2013	21980	1/1/2017
47	3024	2014	18940	1/1/2017
47	3024	2015	7380	1/1/2017
47	3024	2016	2180	1/1/2017
47	3024	2017	999999	28/4/2017
80	3024	2015	6630	1/1/2017
80	3024	2016	50	1/1/2017
16	3028	2012	407	1/1/2017
16	3028	2013	100020	1/1/2017
16	3028	2014	1687	1/1/2017
16	3028	2015	1741	1/1/2017
16	3028	2016	5101	1/1/2017
16	3028	2017	999999	28/4/2017
24	3028	2011	3	1/1/2017
24	3028	2012	16284	1/1/2017
24	3028	2013	41624	1/1/2017
24	3028	2014	18482	1/1/2017
24	3028	2015	212124	1/1/2017
24	3028	2016	363708	1/1/2017
24	3028	2017	999999	28/4/2017
43	3028	2011	194	1/1/2017
43	3028	2012	495	1/1/2017
43	3028	2013	624	1/1/2017
43	3028	2014	813	1/1/2017
43	3028	2015	767	1/1/2017
43	3028	2016	678	1/1/2017
43	3028	2017	999999	28/4/2017
47	3028	2011	104884	1/1/2017
47	3028	2012	3820	1/1/2017
47	3028	2013	72378	1/1/2017
47	3028	2014	55235	1/1/2017
47	3028	2015	44090	1/1/2017
47	3028	2016	67630	1/1/2017
47	3028	2017	999999	28/4/2017
16	3029	2007	826	1/1/2017
16	3029	2008	974	1/1/2017
16	3029	2009	577	1/1/2017
16	3029	2010	604	1/1/2017
16	3029	2011	765	1/1/2017
16	3029	2012	105	1/1/2017
24	3029	2007	420	1/1/2017
